New op,SYMPY expression,Expression for LLM,Value
log,"log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2)",log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)),2.86561788693842
*,"(log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9)",(log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9),25.7905609824458
log,"log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9)",log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9)),1.47914264436885
exp,"exp(log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9))",e^(log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9))),4.38918097827698
sqrt,"sqrt(exp(log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9)))",sqrt(e^(log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9)))),2.09503722598835
/,"(sqrt(exp(log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9))))/(6)",(sqrt(e^(log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9)))))/(6),0.349172870998059
log,"log((sqrt(exp(log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9))))/(6),3)",log_3((sqrt(e^(log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9)))))/(6)),-0.957742925230920
*,"(log((sqrt(exp(log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9))))/(6),3))*(3)",(log_3((sqrt(e^(log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9)))))/(6)))*(3),-2.87322877569276
/,"((log((sqrt(exp(log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9))))/(6),3))*(3))/(2)",((log_3((sqrt(e^(log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9)))))/(6)))*(3))/(2),-1.43661438784638
exp,"exp(((log((sqrt(exp(log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9))))/(6),3))*(3))/(2))",e^(((log_3((sqrt(e^(log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9)))))/(6)))*(3))/(2)),0.237731263591934
*,"(exp(((log((sqrt(exp(log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9))))/(6),3))*(3))/(2)))*(7)",(e^(((log_3((sqrt(e^(log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9)))))/(6)))*(3))/(2)))*(7),1.66411884514354
sqrt,"sqrt((exp(((log((sqrt(exp(log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9))))/(6),3))*(3))/(2)))*(7))",sqrt((e^(((log_3((sqrt(e^(log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9)))))/(6)))*(3))/(2)))*(7)),1.29000730429852
log,"log(sqrt((exp(((log((sqrt(exp(log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9))))/(6),3))*(3))/(2)))*(7)),4)",log_4(sqrt((e^(((log_3((sqrt(e^(log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9)))))/(6)))*(3))/(2)))*(7))),0.183689617260474
exp,"exp(log(sqrt((exp(((log((sqrt(exp(log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9))))/(6),3))*(3))/(2)))*(7)),4))",e^(log_4(sqrt((e^(((log_3((sqrt(e^(log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9)))))/(6)))*(3))/(2)))*(7)))),1.20164279602575
sqrt,"sqrt(exp(log(sqrt((exp(((log((sqrt(exp(log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9))))/(6),3))*(3))/(2)))*(7)),4)))",sqrt(e^(log_4(sqrt((e^(((log_3((sqrt(e^(log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9)))))/(6)))*(3))/(2)))*(7))))),1.09619468892426
*,"(sqrt(exp(log(sqrt((exp(((log((sqrt(exp(log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9))))/(6),3))*(3))/(2)))*(7)),4))))*(2)",(sqrt(e^(log_4(sqrt((e^(((log_3((sqrt(e^(log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9)))))/(6)))*(3))/(2)))*(7))))))*(2),2.19238937784852
/,"((sqrt(exp(log(sqrt((exp(((log((sqrt(exp(log((log((exp(sqrt(log(exp(log(((log(sqrt((((((log(((sqrt(exp(log(exp((2 + 3)),4))))/(1))*(7),4))/(4))**3)*(7))**2)*(9)),9))*(8))/(6),5)),8))))*(6),2))*(9),9))))/(6),3))*(3))/(2)))*(7)),4))))*(2))/(3)",((sqrt(e^(log_4(sqrt((e^(((log_3((sqrt(e^(log_9((log_2((e^(sqrt(log_8(e^(log_5(((log_9(sqrt((((((log_4(((sqrt(e^(log_4(e^((2 + 3))))))/(1))*(7)))/(4))^3)*(7))^2)*(9))))*(8))/(6)))))))*(6)))*(9)))))/(6)))*(3))/(2)))*(7))))))*(2))/(3),0.730796459282839
