New op,SYMPY expression,Expression for LLM,Value
*,"(log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6)",(log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6),3.20752532797592
log,"log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)",log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6)),0.560486885829952
sqrt,"sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8))",sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))),0.748656720954238
/,"(sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4)",(sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4),0.187164180238560
/,"((sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4))/(8)",((sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4))/(8),0.0233955225298199
exp,"exp(((sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4))/(8))",e^(((sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4))/(8)),1.02367134456709
*,"(exp(((sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4))/(8)))*(4)",(e^(((sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4))/(8)))*(4),4.09468537826838
*,"((exp(((sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4))/(8)))*(4))*(4)",((e^(((sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4))/(8)))*(4))*(4),16.3787415130735
*,"(((exp(((sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4))/(8)))*(4))*(4))*(5)",(((e^(((sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4))/(8)))*(4))*(4))*(5),81.8937075653676
/,"((((exp(((sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4))/(8)))*(4))*(4))*(5))/(7)",((((e^(((sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4))/(8)))*(4))*(4))*(5))/(7),11.6991010807668
sqrt,"sqrt(((((exp(((sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4))/(8)))*(4))*(4))*(5))/(7))",sqrt(((((e^(((sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4))/(8)))*(4))*(4))*(5))/(7)),3.42039487205305
exp,"exp(sqrt(((((exp(((sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4))/(8)))*(4))*(4))*(5))/(7)))",e^(sqrt(((((e^(((sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4))/(8)))*(4))*(4))*(5))/(7))),30.5814884122856
log,"log(exp(sqrt(((((exp(((sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4))/(8)))*(4))*(4))*(5))/(7))),10)",log_10(e^(sqrt(((((e^(((sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4))/(8)))*(4))*(4))*(5))/(7)))),1.48545861886282
*,"(log(exp(sqrt(((((exp(((sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4))/(8)))*(4))*(4))*(5))/(7))),10))*(4)",(log_10(e^(sqrt(((((e^(((sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4))/(8)))*(4))*(4))*(5))/(7)))))*(4),5.94183447545127
*,"((log(exp(sqrt(((((exp(((sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4))/(8)))*(4))*(4))*(5))/(7))),10))*(4))*(8)",((log_10(e^(sqrt(((((e^(((sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4))/(8)))*(4))*(4))*(5))/(7)))))*(4))*(8),47.5346758036102
sqrt,"sqrt(((log(exp(sqrt(((((exp(((sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4))/(8)))*(4))*(4))*(5))/(7))),10))*(4))*(8))",sqrt(((log_10(e^(sqrt(((((e^(((sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4))/(8)))*(4))*(4))*(5))/(7)))))*(4))*(8)),6.89453956429363
*,"(sqrt(((log(exp(sqrt(((((exp(((sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4))/(8)))*(4))*(4))*(5))/(7))),10))*(4))*(8)))*(3)",(sqrt(((log_10(e^(sqrt(((((e^(((sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4))/(8)))*(4))*(4))*(5))/(7)))))*(4))*(8)))*(3),20.6836186928809
log,"log((sqrt(((log(exp(sqrt(((((exp(((sqrt(log((log((exp(sqrt((sqrt(((log((sqrt(((((((log((log(exp((7 - 2)),10))*(9),10))**5)/(8))/(9))/(3))/(7))**3))/(1),7))/(2))**4))/(1))))/(3),10))*(6),8)))/(4))/(8)))*(4))*(4))*(5))/(7))),10))*(4))*(8)))*(3),4)",log_4((sqrt(((log_10(e^(sqrt(((((e^(((sqrt(log_8((log_10((e^(sqrt((sqrt(((log_7((sqrt(((((((log_10((log_10(e^((7 - 2))))*(9)))^5)/(8))/(9))/(3))/(7))^3))/(1)))/(2))^4))/(1))))/(3)))*(6))))/(4))/(8)))*(4))*(4))*(5))/(7)))))*(4))*(8)))*(3)),2.18520835433096
