New op,SYMPY expression,Expression for LLM,Value
tan,"tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log(tan(log(atan(log((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172),6)),4)),5)))))))**3)))))))/(151))",tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log_5(tan(log_4(atan(log_6((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172))))))))))))^3)))))))/(151)),0.0134927691616269
pow,"(tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log(tan(log(atan(log((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172),6)),4)),5)))))))**3)))))))/(151)))**4",(tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log_5(tan(log_4(atan(log_6((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172))))))))))))^3)))))))/(151)))^4,3.31439573574120e-8
*,"((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log(tan(log(atan(log((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172),6)),4)),5)))))))**3)))))))/(151)))**4)*(104)",((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log_5(tan(log_4(atan(log_6((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172))))))))))))^3)))))))/(151)))^4)*(104),3.44697156517085e-6
exp,"exp(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log(tan(log(atan(log((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172),6)),4)),5)))))))**3)))))))/(151)))**4)*(104))",e^(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log_5(tan(log_4(atan(log_6((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172))))))))))))^3)))))))/(151)))^4)*(104)),1.00000344697751
tanh,"tanh(exp(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log(tan(log(atan(log((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172),6)),4)),5)))))))**3)))))))/(151)))**4)*(104)))",tanh(e^(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log_5(tan(log_4(atan(log_6((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172))))))))))))^3)))))))/(151)))^4)*(104))),0.761595603594073
cos,"cos(tanh(exp(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log(tan(log(atan(log((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172),6)),4)),5)))))))**3)))))))/(151)))**4)*(104))))",cos(tanh(e^(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log_5(tan(log_4(atan(log_6((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172))))))))))))^3)))))))/(151)))^4)*(104)))),0.723735842975264
*,"(cos(tanh(exp(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log(tan(log(atan(log((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172),6)),4)),5)))))))**3)))))))/(151)))**4)*(104)))))*(113)",(cos(tanh(e^(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log_5(tan(log_4(atan(log_6((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172))))))))))))^3)))))))/(151)))^4)*(104)))))*(113),81.7821502562049
atan,"atan((cos(tanh(exp(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log(tan(log(atan(log((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172),6)),4)),5)))))))**3)))))))/(151)))**4)*(104)))))*(113))",atan((cos(tanh(e^(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log_5(tan(log_4(atan(log_6((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172))))))))))))^3)))))))/(151)))^4)*(104)))))*(113)),1.55856932905501
exp,"exp(atan((cos(tanh(exp(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log(tan(log(atan(log((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172),6)),4)),5)))))))**3)))))))/(151)))**4)*(104)))))*(113)))",e^(atan((cos(tanh(e^(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log_5(tan(log_4(atan(log_6((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172))))))))))))^3)))))))/(151)))^4)*(104)))))*(113))),4.75201780575203
*,"(exp(atan((cos(tanh(exp(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log(tan(log(atan(log((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172),6)),4)),5)))))))**3)))))))/(151)))**4)*(104)))))*(113))))*(187)",(e^(atan((cos(tanh(e^(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log_5(tan(log_4(atan(log_6((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172))))))))))))^3)))))))/(151)))^4)*(104)))))*(113))))*(187),888.627329675629
sin,"sin((exp(atan((cos(tanh(exp(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log(tan(log(atan(log((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172),6)),4)),5)))))))**3)))))))/(151)))**4)*(104)))))*(113))))*(187))",sin((e^(atan((cos(tanh(e^(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log_5(tan(log_4(atan(log_6((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172))))))))))))^3)))))))/(151)))^4)*(104)))))*(113))))*(187)),0.429005285377391
pow,"(sin((exp(atan((cos(tanh(exp(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log(tan(log(atan(log((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172),6)),4)),5)))))))**3)))))))/(151)))**4)*(104)))))*(113))))*(187)))**3",(sin((e^(atan((cos(tanh(e^(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log_5(tan(log_4(atan(log_6((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172))))))))))))^3)))))))/(151)))^4)*(104)))))*(113))))*(187)))^3,0.0789565072143738
tan,"tan((sin((exp(atan((cos(tanh(exp(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log(tan(log(atan(log((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172),6)),4)),5)))))))**3)))))))/(151)))**4)*(104)))))*(113))))*(187)))**3)",tan((sin((e^(atan((cos(tanh(e^(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log_5(tan(log_4(atan(log_6((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172))))))))))))^3)))))))/(151)))^4)*(104)))))*(113))))*(187)))^3),0.0791209924397358
exp,"exp(tan((sin((exp(atan((cos(tanh(exp(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log(tan(log(atan(log((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172),6)),4)),5)))))))**3)))))))/(151)))**4)*(104)))))*(113))))*(187)))**3))",e^(tan((sin((e^(atan((cos(tanh(e^(((tan((tan(sqrt(cosh(sin(sinh(acos((cos(tanh(tan(atanh(cos(log_5(tan(log_4(atan(log_6((atanh(tanh(sqrt(sqrt(asinh(cos((9 - 3))))))))*(172))))))))))))^3)))))))/(151)))^4)*(104)))))*(113))))*(187)))^3)),1.08233526853314
