New op,SYMPY expression,Expression for LLM,Value
cos,"cos(exp((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(exp(asinh((acos(log(asinh((exp(tanh((acosh(exp(exp(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)),9)))**5))))))))**3))))*(155)))",cos(e^((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(e^(asinh((acos(log_9(asinh((e^(tanh((acosh(e^(e^(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)))))^5))))))))^3))))*(155))),-0.787769809831455
*,"(cos(exp((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(exp(asinh((acos(log(asinh((exp(tanh((acosh(exp(exp(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)),9)))**5))))))))**3))))*(155))))*(145)",(cos(e^((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(e^(asinh((acos(log_9(asinh((e^(tanh((acosh(e^(e^(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)))))^5))))))))^3))))*(155))))*(145),-114.226622425561
sinh,"sinh((cos(exp((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(exp(asinh((acos(log(asinh((exp(tanh((acosh(exp(exp(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)),9)))**5))))))))**3))))*(155))))*(145))",sinh((cos(e^((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(e^(asinh((acos(log_9(asinh((e^(tanh((acosh(e^(e^(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)))))^5))))))))^3))))*(155))))*(145)),-2.02750442256088e+49
cos,"cos(sinh((cos(exp((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(exp(asinh((acos(log(asinh((exp(tanh((acosh(exp(exp(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)),9)))**5))))))))**3))))*(155))))*(145)))",cos(sinh((cos(e^((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(e^(asinh((acos(log_9(asinh((e^(tanh((acosh(e^(e^(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)))))^5))))))))^3))))*(155))))*(145))),-0.390547092784026
exp,"exp(cos(sinh((cos(exp((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(exp(asinh((acos(log(asinh((exp(tanh((acosh(exp(exp(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)),9)))**5))))))))**3))))*(155))))*(145))))",e^(cos(sinh((cos(e^((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(e^(asinh((acos(log_9(asinh((e^(tanh((acosh(e^(e^(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)))))^5))))))))^3))))*(155))))*(145)))),0.676686562874397
*,"(exp(cos(sinh((cos(exp((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(exp(asinh((acos(log(asinh((exp(tanh((acosh(exp(exp(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)),9)))**5))))))))**3))))*(155))))*(145)))))*(123)",(e^(cos(sinh((cos(e^((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(e^(asinh((acos(log_9(asinh((e^(tanh((acosh(e^(e^(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)))))^5))))))))^3))))*(155))))*(145)))))*(123),83.2324472335508
pow,"((exp(cos(sinh((cos(exp((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(exp(asinh((acos(log(asinh((exp(tanh((acosh(exp(exp(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)),9)))**5))))))))**3))))*(155))))*(145)))))*(123))**3",((e^(cos(sinh((cos(e^((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(e^(asinh((acos(log_9(asinh((e^(tanh((acosh(e^(e^(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)))))^5))))))))^3))))*(155))))*(145)))))*(123))^3,576604.453432698
tan,"tan(((exp(cos(sinh((cos(exp((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(exp(asinh((acos(log(asinh((exp(tanh((acosh(exp(exp(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)),9)))**5))))))))**3))))*(155))))*(145)))))*(123))**3)",tan(((e^(cos(sinh((cos(e^((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(e^(asinh((acos(log_9(asinh((e^(tanh((acosh(e^(e^(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)))))^5))))))))^3))))*(155))))*(145)))))*(123))^3),-0.332071549250068
atanh,"atanh(tan(((exp(cos(sinh((cos(exp((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(exp(asinh((acos(log(asinh((exp(tanh((acosh(exp(exp(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)),9)))**5))))))))**3))))*(155))))*(145)))))*(123))**3))",atanh(tan(((e^(cos(sinh((cos(e^((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(e^(asinh((acos(log_9(asinh((e^(tanh((acosh(e^(e^(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)))))^5))))))))^3))))*(155))))*(145)))))*(123))^3)),-0.345154753583349
asin,"asin(atanh(tan(((exp(cos(sinh((cos(exp((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(exp(asinh((acos(log(asinh((exp(tanh((acosh(exp(exp(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)),9)))**5))))))))**3))))*(155))))*(145)))))*(123))**3)))",asin(atanh(tan(((e^(cos(sinh((cos(e^((asinh(acos(tan((cos(sinh(sqrt(tan(asinh(e^(asinh((acos(log_9(asinh((e^(tanh((acosh(e^(e^(atan(sinh((sinh(tan((12 / 4))))*(180)))))))*(58))))*(194)))))^5))))))))^3))))*(155))))*(145)))))*(123))^3))),-0.352403666655707
