New op,SYMPY expression,Expression for LLM,Value
tan,"tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))",tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173)))),1.65156822268588e-8
tan,"tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173)))))",tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))),1.65156822268588e-8
pow,"(tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4",(tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4,7.44022505782315e-32
sin,"sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4)",sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4),7.44022505782315e-32
cos,"cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))",cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4)),1.00000000000000
exp,"exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4)))",e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))),2.71828182845905
sin,"sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))",sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4)))),0.410781290502909
exp,"exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4)))))",e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))),1.50799550754975
/,"(exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116)",(e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116),0.0129999612719806
log,"log((exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116),7)",log_7((e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116)),-2.23176229524872
pow,"(log((exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116),7))**3",(log_7((e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116)))^3,-11.1158789366297
cos,"cos((log((exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116),7))**3)",cos((log_7((e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116)))^3),0.120014659952031
/,"(cos((log((exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116),7))**3))/(129)",(cos((log_7((e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116)))^3))/(129),0.000930346201178532
sqrt,"sqrt((cos((log((exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116),7))**3))/(129))",sqrt((cos((log_7((e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116)))^3))/(129)),0.0305015770277298
sqrt,"sqrt(sqrt((cos((log((exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116),7))**3))/(129)))",sqrt(sqrt((cos((log_7((e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116)))^3))/(129))),0.174647006924624
cos,"cos(sqrt(sqrt((cos((log((exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116),7))**3))/(129))))",cos(sqrt(sqrt((cos((log_7((e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116)))^3))/(129)))),0.984787936520107
log,"log(cos(sqrt(sqrt((cos((log((exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116),7))**3))/(129)))),8)",log_8(cos(sqrt(sqrt((cos((log_7((e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116)))^3))/(129))))),-0.00737166857284672
sin,"sin(log(cos(sqrt(sqrt((cos((log((exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116),7))**3))/(129)))),8))",sin(log_8(cos(sqrt(sqrt((cos((log_7((e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116)))^3))/(129)))))),-0.00737160180844318
tan,"tan(sin(log(cos(sqrt(sqrt((cos((log((exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116),7))**3))/(129)))),8)))",tan(sin(log_8(cos(sqrt(sqrt((cos((log_7((e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116)))^3))/(129))))))),-0.00737173533688743
cos,"cos(tan(sin(log(cos(sqrt(sqrt((cos((log((exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116),7))**3))/(129)))),8))))",cos(tan(sin(log_8(cos(sqrt(sqrt((cos((log_7((e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116)))^3))/(129)))))))),0.999972828882107
sqrt,"sqrt(cos(tan(sin(log(cos(sqrt(sqrt((cos((log((exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116),7))**3))/(129)))),8)))))",sqrt(cos(tan(sin(log_8(cos(sqrt(sqrt((cos((log_7((e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116)))^3))/(129))))))))),0.999986414348769
sqrt,"sqrt(sqrt(cos(tan(sin(log(cos(sqrt(sqrt((cos((log((exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116),7))**3))/(129)))),8))))))",sqrt(sqrt(cos(tan(sin(log_8(cos(sqrt(sqrt((cos((log_7((e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116)))^3))/(129)))))))))),0.999993207151313
sqrt,"sqrt(sqrt(sqrt(cos(tan(sin(log(cos(sqrt(sqrt((cos((log((exp(sin(exp(cos(sin((tan(tan(sin(exp((log(cos(((tan(sin(log((((exp(exp(sqrt((5 + 4)))))/(147))**5)**4,3))))*(60))/(151)),7))*(173))))))**4))))))/(116),7))**3))/(129)))),8)))))))",sqrt(sqrt(sqrt(cos(tan(sin(log_8(cos(sqrt(sqrt((cos((log_7((e^(sin(e^(cos(sin((tan(tan(sin(e^((log_7(cos(((tan(sin(log_3((((e^(e^(sqrt((5 + 4)))))/(147))^5)^4))))*(60))/(151))))*(173))))))^4))))))/(116)))^3))/(129))))))))))),0.999996603569889
