New op,SYMPY expression,Expression for LLM,Value
/,"(cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)",(cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181),0.00309498493162874
tan,"tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181))",tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)),0.00309499481388305
*,"(tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)))*(110)",(tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)))*(110),0.340449429527136
sin,"sin((tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)))*(110))",sin((tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)))*(110)),0.333910760230073
sqrt,"sqrt(sin((tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)))*(110)))",sqrt(sin((tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)))*(110))),0.577850119174577
*,"(sqrt(sin((tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)))*(110))))*(125)",(sqrt(sin((tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)))*(110))))*(125),72.2312648968221
sin,"sin((sqrt(sin((tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)))*(110))))*(125))",sin((sqrt(sin((tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)))*(110))))*(125)),0.0253634155626767
tan,"tan(sin((sqrt(sin((tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)))*(110))))*(125)))",tan(sin((sqrt(sin((tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)))*(110))))*(125))),0.0253688557483865
*,"(tan(sin((sqrt(sin((tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)))*(110))))*(125))))*(164)",(tan(sin((sqrt(sin((tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)))*(110))))*(125))))*(164),4.16049234273538
pow,"((tan(sin((sqrt(sin((tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)))*(110))))*(125))))*(164))**5",((tan(sin((sqrt(sin((tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)))*(110))))*(125))))*(164))^5,1246.58998993134
pow,"(((tan(sin((sqrt(sin((tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)))*(110))))*(125))))*(164))**5)**5",(((tan(sin((sqrt(sin((tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)))*(110))))*(125))))*(164))^5)^5,3.01035820697781e+15
/,"((((tan(sin((sqrt(sin((tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)))*(110))))*(125))))*(164))**5)**5)/(160)",((((tan(sin((sqrt(sin((tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)))*(110))))*(125))))*(164))^5)^5)/(160),18814738793611.3
log,"log(((((tan(sin((sqrt(sin((tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)))*(110))))*(125))))*(164))**5)**5)/(160),4)",log_4(((((tan(sin((sqrt(sin((tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)))*(110))))*(125))))*(164))^5)^5)/(160)),22.0484642470201
cos,"cos(log(((((tan(sin((sqrt(sin((tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)))*(110))))*(125))))*(164))**5)**5)/(160),4))",cos(log_4(((((tan(sin((sqrt(sin((tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)))*(110))))*(125))))*(164))^5)^5)/(160))),-0.998357906486558
exp,"exp(cos(log(((((tan(sin((sqrt(sin((tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)))*(110))))*(125))))*(164))**5)**5)/(160),4)))",e^(cos(log_4(((((tan(sin((sqrt(sin((tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)))*(110))))*(125))))*(164))^5)^5)/(160)))),0.368484029875258
sin,"sin(exp(cos(log(((((tan(sin((sqrt(sin((tan((cos(cos(sin((log((exp(tan(sin(sin((((tan(cos(log((((((tan(((6 + 2))/(73)))*(191))**4)**3)/(51))**5,6))))*(157))/(96))/(86))))))*(77),5))**5))))/(181)))*(110))))*(125))))*(164))**5)**5)/(160),4))))",sin(e^(cos(log_4(((((tan(sin((sqrt(sin((tan((cos(cos(sin((log_5((e^(tan(sin(sin((((tan(cos(log_6((((((tan(((6 + 2))/(73)))*(191))^4)^3)/(51))^5))))*(157))/(96))/(86))))))*(77)))^5))))/(181)))*(110))))*(125))))*(164))^5)^5)/(160))))),0.360201636577946
