New op,SYMPY expression,Expression for LLM,Value
cos,"cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))",cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186)),1.00000000000000
cos,"cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186)))",cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))),0.540302305868140
/,"(cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179)",(cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179),0.00301844863613486
/,"((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93)",((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93),3.24564369476867e-5
pow,"(((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5",(((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5,3.60167239574221e-23
tan,"tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)",tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5),3.60167239574221e-23
exp,"exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5))",e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)),1.00000000000000
/,"(exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)))/(92)",(e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)))/(92),0.0108695652173913
*,"((exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)))/(92))*(178)",((e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)))/(92))*(178),1.93478260869565
*,"(((exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)))/(92))*(178))*(164)",(((e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)))/(92))*(178))*(164),317.304347826087
log,"log((((exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)))/(92))*(178))*(164),3)",log_3((((e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)))/(92))*(178))*(164)),5.24285178718522
/,"(log((((exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)))/(92))*(178))*(164),3))/(183)",(log_3((((e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)))/(92))*(178))*(164)))/(183),0.0286494633179520
*,"((log((((exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)))/(92))*(178))*(164),3))/(183))*(161)",((log_3((((e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)))/(92))*(178))*(164)))/(183))*(161),4.61256359419028
pow,"(((log((((exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)))/(92))*(178))*(164),3))/(183))*(161))**3",(((log_3((((e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)))/(92))*(178))*(164)))/(183))*(161))^3,98.1357171880912
tan,"tan((((log((((exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)))/(92))*(178))*(164),3))/(183))*(161))**3)",tan((((log_3((((e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)))/(92))*(178))*(164)))/(183))*(161))^3),0.924792389124691
pow,"(tan((((log((((exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)))/(92))*(178))*(164),3))/(183))*(161))**3))**5",(tan((((log_3((((e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)))/(92))*(178))*(164)))/(183))*(161))^3))^5,0.676427467609158
/,"((tan((((log((((exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)))/(92))*(178))*(164),3))/(183))*(161))**3))**5)/(103)",((tan((((log_3((((e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)))/(92))*(178))*(164)))/(183))*(161))^3))^5)/(103),0.00656725696707920
pow,"(((tan((((log((((exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)))/(92))*(178))*(164),3))/(183))*(161))**3))**5)/(103))**4",(((tan((((log_3((((e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)))/(92))*(178))*(164)))/(183))*(161))^3))^5)/(103))^4,1.86009891611089e-9
pow,"((((tan((((log((((exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)))/(92))*(178))*(164),3))/(183))*(161))**3))**5)/(103))**4)**5",((((tan((((log_3((((e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)))/(92))*(178))*(164)))/(183))*(161))^3))^5)/(103))^4)^5,2.22679479988910e-44
exp,"exp(((((tan((((log((((exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)))/(92))*(178))*(164),3))/(183))*(161))**3))**5)/(103))**4)**5)",e^(((((tan((((log_3((((e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)))/(92))*(178))*(164)))/(183))*(161))^3))^5)/(103))^4)^5),1.00000000000000
sin,"sin(exp(((((tan((((log((((exp(tan((((cos(cos((tan((sin((tan((log(sqrt(exp((tan(sqrt(exp((tan(exp(log((1 + 2),6))))**5))))/(153))),9))/(100)))/(126)))*(82)))*(186))))/(179))/(93))**5)))/(92))*(178))*(164),3))/(183))*(161))**3))**5)/(103))**4)**5))",sin(e^(((((tan((((log_3((((e^(tan((((cos(cos((tan((sin((tan((log_9(sqrt(e^((tan(sqrt(e^((tan(e^(log_6((1 + 2)))))^5))))/(153)))))/(100)))/(126)))*(82)))*(186))))/(179))/(93))^5)))/(92))*(178))*(164)))/(183))*(161))^3))^5)/(103))^4)^5)),0.841470984807897
