New op,SYMPY expression,Expression for LLM,Value
sqrt,"sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10))",sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10)),0.319603339747764
cos,"cos(sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10)))",cos(sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10))),0.949360119454404
sin,"sin(cos(sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10))))",sin(cos(sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10)))),0.813043130596815
pow,"(sin(cos(sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10)))))**5",(sin(cos(sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10)))))^5,0.355277679891970
sin,"sin((sin(cos(sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10)))))**5)",sin((sin(cos(sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10)))))^5),0.347850717407487
exp,"exp(sin((sin(cos(sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10)))))**5))",e^(sin((sin(cos(sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10)))))^5)),1.41602084669797
sqrt,"sqrt(exp(sin((sin(cos(sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10)))))**5)))",sqrt(e^(sin((sin(cos(sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10)))))^5))),1.18996674184532
tan,"tan(sqrt(exp(sin((sin(cos(sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10)))))**5))))",tan(sqrt(e^(sin((sin(cos(sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10)))))^5)))),2.49765863496752
pow,"(tan(sqrt(exp(sin((sin(cos(sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10)))))**5)))))**4",(tan(sqrt(e^(sin((sin(cos(sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10)))))^5)))))^4,38.9163701317798
log,"log((tan(sqrt(exp(sin((sin(cos(sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10)))))**5)))))**4,8)",log_8((tan(sqrt(e^(sin((sin(cos(sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10)))))^5)))))^4),1.76076841532844
exp,"exp(log((tan(sqrt(exp(sin((sin(cos(sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10)))))**5)))))**4,8))",e^(log_8((tan(sqrt(e^(sin((sin(cos(sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10)))))^5)))))^4)),5.81690547684371
pow,"(exp(log((tan(sqrt(exp(sin((sin(cos(sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10)))))**5)))))**4,8)))**3",(e^(log_8((tan(sqrt(e^(sin((sin(cos(sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10)))))^5)))))^4)))^3,196.823078390134
atan,"atan((exp(log((tan(sqrt(exp(sin((sin(cos(sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10)))))**5)))))**4,8)))**3)",atan((e^(log_8((tan(sqrt(e^(sin((sin(cos(sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10)))))^5)))))^4)))^3),1.56571566550359
sqrt,"sqrt(atan((exp(log((tan(sqrt(exp(sin((sin(cos(sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10)))))**5)))))**4,8)))**3))",sqrt(atan((e^(log_8((tan(sqrt(e^(sin((sin(cos(sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10)))))^5)))))^4)))^3)),1.25128560508926
/,"(sqrt(atan((exp(log((tan(sqrt(exp(sin((sin(cos(sqrt((exp((exp(asin(sin(sin((tan(log(exp(log(asin(cos(acos(sin(log((sqrt(exp(acos(atan((sin((1 + 2)))/(5))))))*(9),3))))),4)),10)))*(7))))))**4))/(10)))))**5)))))**4,8)))**3)))/(3)",(sqrt(atan((e^(log_8((tan(sqrt(e^(sin((sin(cos(sqrt((e^((e^(asin(sin(sin((tan(log_10(e^(log_4(asin(cos(acos(sin(log_3((sqrt(e^(acos(atan((sin((1 + 2)))/(5))))))*(9)))))))))))*(7))))))^4))/(10)))))^5)))))^4)))^3)))/(3),0.417095201696420
