New op,SYMPY expression,Expression for LLM,Value
log,"log(exp((((((((exp((exp((exp((sqrt((exp(sqrt(exp((log(sqrt(((log(exp(sqrt((6 + 2))),2))/(112))**4),8))/(63)))))*(131)))/(73)))**3))/(163)))/(158))**4)**5)/(152))*(123))**3)/(163)),4)",log_4(e^((((((((e^((e^((e^((sqrt((e^(sqrt(e^((log_8(sqrt(((log_2(e^(sqrt((6 + 2)))))/(112))^4)))/(63)))))*(131)))/(73)))^3))/(163)))/(158))^4)^5)/(152))*(123))^3)/(163))),6.67313482092822e-134
exp,"exp(log(exp((((((((exp((exp((exp((sqrt((exp(sqrt(exp((log(sqrt(((log(exp(sqrt((6 + 2))),2))/(112))**4),8))/(63)))))*(131)))/(73)))**3))/(163)))/(158))**4)**5)/(152))*(123))**3)/(163)),4))",e^(log_4(e^((((((((e^((e^((e^((sqrt((e^(sqrt(e^((log_8(sqrt(((log_2(e^(sqrt((6 + 2)))))/(112))^4)))/(63)))))*(131)))/(73)))^3))/(163)))/(158))^4)^5)/(152))*(123))^3)/(163)))),1.00000000000000
log,"log(exp(log(exp((((((((exp((exp((exp((sqrt((exp(sqrt(exp((log(sqrt(((log(exp(sqrt((6 + 2))),2))/(112))**4),8))/(63)))))*(131)))/(73)))**3))/(163)))/(158))**4)**5)/(152))*(123))**3)/(163)),4)),6)",log_6(e^(log_4(e^((((((((e^((e^((e^((sqrt((e^(sqrt(e^((log_8(sqrt(((log_2(e^(sqrt((6 + 2)))))/(112))^4)))/(63)))))*(131)))/(73)))^3))/(163)))/(158))^4)^5)/(152))*(123))^3)/(163))))),3.72434745596919e-134
exp,"exp(log(exp(log(exp((((((((exp((exp((exp((sqrt((exp(sqrt(exp((log(sqrt(((log(exp(sqrt((6 + 2))),2))/(112))**4),8))/(63)))))*(131)))/(73)))**3))/(163)))/(158))**4)**5)/(152))*(123))**3)/(163)),4)),6))",e^(log_6(e^(log_4(e^((((((((e^((e^((e^((sqrt((e^(sqrt(e^((log_8(sqrt(((log_2(e^(sqrt((6 + 2)))))/(112))^4)))/(63)))))*(131)))/(73)))^3))/(163)))/(158))^4)^5)/(152))*(123))^3)/(163)))))),1.00000000000000
log,"log(exp(log(exp(log(exp((((((((exp((exp((exp((sqrt((exp(sqrt(exp((log(sqrt(((log(exp(sqrt((6 + 2))),2))/(112))**4),8))/(63)))))*(131)))/(73)))**3))/(163)))/(158))**4)**5)/(152))*(123))**3)/(163)),4)),6)),4)",log_4(e^(log_6(e^(log_4(e^((((((((e^((e^((e^((sqrt((e^(sqrt(e^((log_8(sqrt(((log_2(e^(sqrt((6 + 2)))))/(112))^4)))/(63)))))*(131)))/(73)))^3))/(163)))/(158))^4)^5)/(152))*(123))^3)/(163))))))),2.68654880263709e-134
sqrt,"sqrt(log(exp(log(exp(log(exp((((((((exp((exp((exp((sqrt((exp(sqrt(exp((log(sqrt(((log(exp(sqrt((6 + 2))),2))/(112))**4),8))/(63)))))*(131)))/(73)))**3))/(163)))/(158))**4)**5)/(152))*(123))**3)/(163)),4)),6)),4))",sqrt(log_4(e^(log_6(e^(log_4(e^((((((((e^((e^((e^((sqrt((e^(sqrt(e^((log_8(sqrt(((log_2(e^(sqrt((6 + 2)))))/(112))^4)))/(63)))))*(131)))/(73)))^3))/(163)))/(158))^4)^5)/(152))*(123))^3)/(163)))))))),1.63906949292490e-67
exp,"exp(sqrt(log(exp(log(exp(log(exp((((((((exp((exp((exp((sqrt((exp(sqrt(exp((log(sqrt(((log(exp(sqrt((6 + 2))),2))/(112))**4),8))/(63)))))*(131)))/(73)))**3))/(163)))/(158))**4)**5)/(152))*(123))**3)/(163)),4)),6)),4)))",e^(sqrt(log_4(e^(log_6(e^(log_4(e^((((((((e^((e^((e^((sqrt((e^(sqrt(e^((log_8(sqrt(((log_2(e^(sqrt((6 + 2)))))/(112))^4)))/(63)))))*(131)))/(73)))^3))/(163)))/(158))^4)^5)/(152))*(123))^3)/(163))))))))),1.00000000000000
pow,"(exp(sqrt(log(exp(log(exp(log(exp((((((((exp((exp((exp((sqrt((exp(sqrt(exp((log(sqrt(((log(exp(sqrt((6 + 2))),2))/(112))**4),8))/(63)))))*(131)))/(73)))**3))/(163)))/(158))**4)**5)/(152))*(123))**3)/(163)),4)),6)),4))))**3",(e^(sqrt(log_4(e^(log_6(e^(log_4(e^((((((((e^((e^((e^((sqrt((e^(sqrt(e^((log_8(sqrt(((log_2(e^(sqrt((6 + 2)))))/(112))^4)))/(63)))))*(131)))/(73)))^3))/(163)))/(158))^4)^5)/(152))*(123))^3)/(163))))))))))^3,1.00000000000000
sqrt,"sqrt((exp(sqrt(log(exp(log(exp(log(exp((((((((exp((exp((exp((sqrt((exp(sqrt(exp((log(sqrt(((log(exp(sqrt((6 + 2))),2))/(112))**4),8))/(63)))))*(131)))/(73)))**3))/(163)))/(158))**4)**5)/(152))*(123))**3)/(163)),4)),6)),4))))**3)",sqrt((e^(sqrt(log_4(e^(log_6(e^(log_4(e^((((((((e^((e^((e^((sqrt((e^(sqrt(e^((log_8(sqrt(((log_2(e^(sqrt((6 + 2)))))/(112))^4)))/(63)))))*(131)))/(73)))^3))/(163)))/(158))^4)^5)/(152))*(123))^3)/(163))))))))))^3),1.00000000000000
log,"log(sqrt((exp(sqrt(log(exp(log(exp(log(exp((((((((exp((exp((exp((sqrt((exp(sqrt(exp((log(sqrt(((log(exp(sqrt((6 + 2))),2))/(112))**4),8))/(63)))))*(131)))/(73)))**3))/(163)))/(158))**4)**5)/(152))*(123))**3)/(163)),4)),6)),4))))**3),2)",log_2(sqrt((e^(sqrt(log_4(e^(log_6(e^(log_4(e^((((((((e^((e^((e^((sqrt((e^(sqrt(e^((log_8(sqrt(((log_2(e^(sqrt((6 + 2)))))/(112))^4)))/(63)))))*(131)))/(73)))^3))/(163)))/(158))^4)^5)/(152))*(123))^3)/(163))))))))))^3)),3.54701614367271e-67
*,"(log(sqrt((exp(sqrt(log(exp(log(exp(log(exp((((((((exp((exp((exp((sqrt((exp(sqrt(exp((log(sqrt(((log(exp(sqrt((6 + 2))),2))/(112))**4),8))/(63)))))*(131)))/(73)))**3))/(163)))/(158))**4)**5)/(152))*(123))**3)/(163)),4)),6)),4))))**3),2))*(107)",(log_2(sqrt((e^(sqrt(log_4(e^(log_6(e^(log_4(e^((((((((e^((e^((e^((sqrt((e^(sqrt(e^((log_8(sqrt(((log_2(e^(sqrt((6 + 2)))))/(112))^4)))/(63)))))*(131)))/(73)))^3))/(163)))/(158))^4)^5)/(152))*(123))^3)/(163))))))))))^3)))*(107),3.79530727372980e-65
exp,"exp((log(sqrt((exp(sqrt(log(exp(log(exp(log(exp((((((((exp((exp((exp((sqrt((exp(sqrt(exp((log(sqrt(((log(exp(sqrt((6 + 2))),2))/(112))**4),8))/(63)))))*(131)))/(73)))**3))/(163)))/(158))**4)**5)/(152))*(123))**3)/(163)),4)),6)),4))))**3),2))*(107))",e^((log_2(sqrt((e^(sqrt(log_4(e^(log_6(e^(log_4(e^((((((((e^((e^((e^((sqrt((e^(sqrt(e^((log_8(sqrt(((log_2(e^(sqrt((6 + 2)))))/(112))^4)))/(63)))))*(131)))/(73)))^3))/(163)))/(158))^4)^5)/(152))*(123))^3)/(163))))))))))^3)))*(107)),1.00000000000000
