New op,SYMPY expression,Expression for LLM,Value
/,"(log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106)",(log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106),4.71786746131072
log,"log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4)",log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)),1.11906744481268
pow,"(log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4))**4",(log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)))^4,1.56828521019345
/,"((log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4))**4)/(84)",((log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)))^4)/(84),0.0186700620261125
exp,"exp(((log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4))**4)/(84))",e^(((log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)))^4)/(84)),1.01884543735672
log,"log(exp(((log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4))**4)/(84)),7)",log_7(e^(((log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)))^4)/(84))),0.00959451392715966
log,"log(log(exp(((log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4))**4)/(84)),7),2)",log_2(log_7(e^(((log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)))^4)/(84)))),-6.70357456554099
exp,"exp(log(log(exp(((log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4))**4)/(84)),7),2))",e^(log_2(log_7(e^(((log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)))^4)/(84))))),0.00122651978204042
*,"(exp(log(log(exp(((log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4))**4)/(84)),7),2)))*(157)",(e^(log_2(log_7(e^(((log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)))^4)/(84))))))*(157),0.192563605780346
*,"((exp(log(log(exp(((log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4))**4)/(84)),7),2)))*(157))*(153)",((e^(log_2(log_7(e^(((log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)))^4)/(84))))))*(157))*(153),29.4622316843929
/,"(((exp(log(log(exp(((log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4))**4)/(84)),7),2)))*(157))*(153))/(146)",(((e^(log_2(log_7(e^(((log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)))^4)/(84))))))*(157))*(153))/(146),0.201796107427349
pow,"((((exp(log(log(exp(((log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4))**4)/(84)),7),2)))*(157))*(153))/(146))**5",((((e^(log_2(log_7(e^(((log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)))^4)/(84))))))*(157))*(153))/(146))^5,0.000334629267694198
*,"(((((exp(log(log(exp(((log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4))**4)/(84)),7),2)))*(157))*(153))/(146))**5)*(88)",(((((e^(log_2(log_7(e^(((log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)))^4)/(84))))))*(157))*(153))/(146))^5)*(88),0.0294473755570894
pow,"((((((exp(log(log(exp(((log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4))**4)/(84)),7),2)))*(157))*(153))/(146))**5)*(88))**4",((((((e^(log_2(log_7(e^(((log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)))^4)/(84))))))*(157))*(153))/(146))^5)*(88))^4,7.51945527647720e-7
exp,"exp(((((((exp(log(log(exp(((log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4))**4)/(84)),7),2)))*(157))*(153))/(146))**5)*(88))**4)",e^(((((((e^(log_2(log_7(e^(((log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)))^4)/(84))))))*(157))*(153))/(146))^5)*(88))^4),1.00000075194581
log,"log(exp(((((((exp(log(log(exp(((log((log((exp((log((log((((((sqrt((exp((sqrt((log((((exp((8 * 2)))*(195))*(152))**3,7))/(57)))*(143)))/(159)))*(186))**3)**3)/(85))**5,9))*(195),9))*(183)))*(129),8))/(106),4))**4)/(84)),7),2)))*(157))*(153))/(146))**5)*(88))**4),4)",log_4(e^(((((((e^(log_2(log_7(e^(((log_4((log_8((e^((log_9((log_9((((((sqrt((e^((sqrt((log_7((((e^((8 * 2)))*(195))*(152))^3))/(57)))*(143)))/(159)))*(186))^3)^3)/(85))^5))*(195)))*(183)))*(129)))/(106)))^4)/(84))))))*(157))*(153))/(146))^5)*(88))^4)),5.42414041878000e-7
