New op,SYMPY expression,Expression for LLM,Value
pow,"(sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5",(sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5,2.22084390302240e+14716938747944119457269868848460930121238882039568466438530241188866854778948172280348876447597893563067832326493088648962662450022865404915349085275859540445753632154926529108350989808854819672871839240870672506785175231228459588248681727658080757
log,"log((sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5,8)",log_8((sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5),1.62962040991773e+247
sqrt,"sqrt(log((sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5,8))",sqrt(log_8((sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5)),4.03685571939069e+123
pow,"(sqrt(log((sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5,8)))**3",(sqrt(log_8((sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5)))^3,6.57854247221221e+370
*,"((sqrt(log((sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5,8)))**3)*(156)",((sqrt(log_8((sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5)))^3)*(156),1.02625262566510e+373
*,"(((sqrt(log((sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5,8)))**3)*(156))*(56)",(((sqrt(log_8((sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5)))^3)*(156))*(56),5.74701470372458e+374
/,"((((sqrt(log((sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5,8)))**3)*(156))*(56))/(191)",((((sqrt(log_8((sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5)))^3)*(156))*(56))/(191),3.00890822184533e+372
pow,"(((((sqrt(log((sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5,8)))**3)*(156))*(56))/(191))**3",(((((sqrt(log_8((sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5)))^3)*(156))*(56))/(191))^3,2.72412369044965e+1117
log,"log((((((sqrt(log((sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5,8)))**3)*(156))*(56))/(191))**3,9)",log_9((((((sqrt(log_8((sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5)))^3)*(156))*(56))/(191))^3),1171.01807535240
exp,"exp(log((((((sqrt(log((sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5,8)))**3)*(156))*(56))/(191))**3,9))",e^(log_9((((((sqrt(log_8((sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5)))^3)*(156))*(56))/(191))^3)),3.68712901841391e+508
*,"(exp(log((((((sqrt(log((sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5,8)))**3)*(156))*(56))/(191))**3,9)))*(135)",(e^(log_9((((((sqrt(log_8((sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5)))^3)*(156))*(56))/(191))^3)))*(135),4.97762417485878e+510
sqrt,"sqrt((exp(log((((((sqrt(log((sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5,8)))**3)*(156))*(56))/(191))**3,9)))*(135))",sqrt((e^(log_9((((((sqrt(log_8((sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5)))^3)*(156))*(56))/(191))^3)))*(135)),2.23105898058720e+255
sqrt,"sqrt(sqrt((exp(log((((((sqrt(log((sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5,8)))**3)*(156))*(56))/(191))**3,9)))*(135)))",sqrt(sqrt((e^(log_9((((((sqrt(log_8((sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5)))^3)*(156))*(56))/(191))^3)))*(135))),4.72340870620699e+127
pow,"(sqrt(sqrt((exp(log((((((sqrt(log((sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5,8)))**3)*(156))*(56))/(191))**3,9)))*(135))))**3",(sqrt(sqrt((e^(log_9((((((sqrt(log_8((sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5)))^3)*(156))*(56))/(191))^3)))*(135))))^3,1.05382034129668e+383
exp,"exp((sqrt(sqrt((exp(log((((((sqrt(log((sqrt(sqrt(((exp((((sqrt((exp(sqrt(log(((((((((exp((sqrt((12 / 4)))**5))**4)/(94))**3)*(173))/(80))*(81))*(183))**5,5))))**4))**4)**3)/(174)))**4)*(177))))**5,8)))**3)*(156))*(56))/(191))**3,9)))*(135))))**3)",e^((sqrt(sqrt((e^(log_9((((((sqrt(log_8((sqrt(sqrt(((e^((((sqrt((e^(sqrt(log_5(((((((((e^((sqrt((12 / 4)))^5))^4)/(94))^3)*(173))/(80))*(81))*(183))^5))))^4))^4)^3)/(174)))^4)*(177))))^5)))^3)*(156))*(56))/(191))^3)))*(135))))^3),2.38569952770637e+45766835914255180698161479396272264338713173121197899443585681192128437894508098041575204800401685777426641286727442743798756465282892008192530745610320340445172672195922620643287994925666401413282473349460022615262864140404022439851070090049710941755159614714295778549717825424127022258609805178206217399635937961116673956583648866701325499793743274061148909000020113947182732061913
